,ppid,heading,cameraoffset,occlusion,trialn,timestamp,trialtype_signed,World_x,World_z,WorldYaw,SWA,YawRate_seconds,TurnAngle_frames,Distance_frames,dt,StraightVisible
18,t,-2.0,-2.0,0,0,7.047786003033054,0,0.0,-0.0,0.0,-0.026000000536441803,-0.9100000187754631,0.0,0.0,0.01667666817997393,viz.VizPrimitive(6)
19,t,-2.0,-2.0,0,0,7.064494064293028,0,0.0,-0.0,0.0,-0.024000000208616257,-0.840000007301569,0.0,0.0,0.01670836311651147,viz.VizPrimitive(6)
20,t,-2.0,-2.0,0,0,7.081099796186465,0,0.0,-0.0,0.0,-0.019999999552965164,-0.6999999843537807,0.0,0.0,0.01660512818036075,viz.VizPrimitive(6)
21,t,-2.0,-2.0,0,0,7.097798198037208,0,0.0,-0.0,0.0,-0.01600000075995922,-0.5600000265985727,0.0,0.0,0.016699005563819647,viz.VizPrimitive(6)
22,t,-2.0,-2.0,0,0,7.114406042926414,0,0.0,-0.0,0.0,-0.013000000268220901,-0.45500000938773155,0.0,0.0,0.016607543032668204,viz.VizPrimitive(6)
23,t,-2.0,-2.0,0,0,7.131452485365995,0,0.0,-0.0,0.0,-0.009999999776482582,-0.3499999921768904,0.0,0.0,0.017032255182273026,viz.VizPrimitive(6)
24,t,-2.0,-2.0,0,0,7.1479015537159745,0,0.0,-0.0,0.0,-0.00800000037997961,-0.28000001329928637,0.0,0.0,0.016462048181133504,viz.VizPrimitive(6)
25,t,-2.0,-2.0,0,0,7.16446472383749,0,0.0,-0.0,0.0,-0.006000000052154064,-0.21000000182539225,0.0,0.0,0.016564377547668485,viz.VizPrimitive(6)
26,t,-2.0,-2.0,0,0,7.181097924675927,0,0.0,-0.0,0.0,-0.004000000189989805,-0.14000000664964318,0.0,0.0,0.016633502694975988,viz.VizPrimitive(6)
27,t,-2.0,-2.0,0,0,7.197810211927439,0,0.0,-0.0,0.0,-0.0020000000949949026,-0.07000000332482159,0.0,0.0,0.01671198539497265,viz.VizPrimitive(6)
28,t,-2.0,-2.0,0,0,7.214820733438943,0,0.0,-0.0,0.0,0.0010000000474974513,0.035000001662410796,0.0,0.0,0.016983958136120414,viz.VizPrimitive(6)
29,t,-2.0,-2.0,0,0,7.231596712420068,0,0.0,-0.0,0.0,0.0020000000949949026,0.07000000332482159,0.0,0.0,0.016775677124587496,viz.VizPrimitive(6)
30,t,-2.0,-2.0,0,0,7.248132111740046,0,0.0,-0.0,0.0,0.0020000000949949026,0.07000000332482159,0.0,0.0,0.016511250796900967,viz.VizPrimitive(6)
31,t,-2.0,-2.0,0,0,7.2647752738442515,0,0.0,-0.0,0.0,0.0020000000949949026,0.07000000332482159,0.0,0.0,0.016638332399590006,viz.VizPrimitive(6)
32,t,-2.0,-2.0,0,0,7.281096355021927,0,0.0,-0.0,0.0,0.0020000000949949026,0.07000000332482159,0.0,0.0,0.016373906071905253,viz.VizPrimitive(6)
33,t,-2.0,-2.0,0,0,7.297705105480749,0,0.0,-0.0,0.0,0.0020000000949949026,0.07000000332482159,0.0,0.0,0.01661056159805252,viz.VizPrimitive(6)
34,t,-2.0,-2.0,0,0,7.314400186909569,0,0.0,-0.0,0.0,0.0020000000949949026,0.07000000332482159,0.0,0.0,0.016695383285358467,viz.VizPrimitive(6)
35,t,-2.0,-2.0,0,0,7.331037010026467,0,0.0,-0.0,0.0,0.0020000000949949026,0.07000000332482159,0.0,0.0,0.016637426829975155,viz.VizPrimitive(6)
36,t,-2.0,-2.0,0,0,7.347835024534899,0,0.0,-0.0,0.0,0.0020000000949949026,0.07000000332482159,0.0,0.0,0.016797108938816585,viz.VizPrimitive(6)
37,t,-2.0,-2.0,0,0,7.364358651449877,0,0.0,-0.0,0.0,0.0020000000949949026,0.07000000332482159,0.0,0.0,0.016523626914977996,viz.VizPrimitive(6)
38,t,-2.0,-2.0,0,0,7.381099011359465,0,0.0,-0.0,0.0,0.0020000000949949026,0.07000000332482159,0.0,0.0,0.016740359909587887,viz.VizPrimitive(6)
39,t,-2.0,-2.0,0,0,7.397716817514441,0,0.0,-0.0,0.0,0.0020000000949949026,0.07000000332482159,0.0,0.0,0.016617202441898904,viz.VizPrimitive(6)
40,t,-2.0,-2.0,0,0,7.4143826188590305,0,0.0,-0.0,0.0,0.0020000000949949026,0.07000000332482159,0.0,0.0,0.01666610320112838,viz.VizPrimitive(6)
41,t,-2.0,-2.0,0,0,7.431033931089774,0,0.0,-0.0,0.0,0.0020000000949949026,0.07000000332482159,0.0,0.0,0.016651614087282773,viz.VizPrimitive(6)
42,t,-2.0,-2.0,0,0,7.447744105345517,0,0.0,-0.0,0.0,0.0020000000949949026,0.07000000332482159,0.0,0.0,0.016700212989973373,viz.VizPrimitive(6)
43,t,-2.0,-2.0,0,0,7.464336253694724,0,0.0,-0.0,0.0,0.0020000000949949026,0.07000000332482159,0.0,0.0,0.016603015184591285,viz.VizPrimitive(6)
44,t,-2.0,-2.0,0,0,7.481078122887004,0,0.0,-0.0,0.0,0.0020000000949949026,0.07000000332482159,0.0,0.0,0.01674096362266475,viz.VizPrimitive(6)
45,t,-2.0,-2.0,0,0,7.497717964569287,0,0.0,-0.0,0.0,0.0020000000949949026,0.07000000332482159,0.0,0.0,0.01664044539535947,viz.VizPrimitive(6)
46,t,-2.0,-2.0,0,0,7.514345731990032,0,0.0,-0.0,0.0,0.0020000000949949026,0.07000000332482159,0.0,0.0,0.016626861851129604,viz.VizPrimitive(6)
47,t,-2.0,-2.0,0,0,7.531043228271159,0,0.0,-0.0,0.0,0.0020000000949949026,0.07000000332482159,0.0,0.0,0.016698401850742783,viz.VizPrimitive(6)
48,t,-2.0,-2.0,0,0,7.5479456851418965,0,0.0,-0.0,0.0,0.0020000000949949026,0.07000000332482159,0.0,0.0,0.016872573073430708,viz.VizPrimitive(6)
49,t,-2.0,-2.0,0,0,7.564526061086104,0,0.0,-0.0,0.0,0.0020000000949949026,0.07000000332482159,0.0,0.0,0.016587016788053077,viz.VizPrimitive(6)
50,t,-2.0,-2.0,0,0,7.58128634352723,0,0.0,-0.0,0.0,-0.0010000000474974513,-0.035000001662410796,0.0,0.0,0.01676028244112615,viz.VizPrimitive(6)
51,t,-2.0,-2.0,0,0,7.597886340146436,0,0.0,-0.0,0.0,-0.0020000000949949026,-0.07000000332482159,0.0,0.0,0.01661750429843689,viz.VizPrimitive(6)
52,t,-2.0,-2.0,0,0,7.614566630604872,0,0.0,0.13321290910243988,359.9970859675668,-0.004999999888241291,-0.1749999960884452,-0.0029140324001406285,0.13321291269825508,0.016651614087281885,viz.VizPrimitive(6)
53,t,-2.0,-2.0,0,0,7.631399660471765,0,-6.848581961094169e-06,0.26786988973617554,359.9917838489637,-0.008999999612569809,-0.3149999864399433,-0.005302118925398076,0.13465699437822565,0.016832124297278206,viz.VizPrimitive(6)
54,t,-2.0,-2.0,0,0,7.647789564940208,0,-2.567067349446006e-05,0.3991267681121826,359.98317011632025,-0.014999999664723873,-0.5249999882653356,-0.008613732710313684,0.13125688232907606,0.016407110291134508,viz.VizPrimitive(6)
55,t,-2.0,-2.0,0,0,7.664587579448641,0,-6.508537626359612e-05,0.5333104729652405,359.9696678817272,-0.023000000044703484,-0.8050000015646219,-0.013502233160914982,0.13418368332592934,0.016772960415741167,viz.VizPrimitive(6)
