"","ppid_trialn","heading","StartFrame","StartYawRateChange","FirstSteeringTime","pNum","ResponseStartWorldYaw","EarlyResponses","PeakFrame","PeakYawRateChange","PeakSteeringTime","PeakWorldYaw","PeakWorld_x","PeakWorld_z"
"2197","4_3_45",1.5,31,0.0649417202797203,0.500100000000003,4,8.004047,FALSE,48,0.171818181818182,0.7834,7.586906,316.3666,1658.651
"2198","4_3_49",2,25,0.0673076945221445,0.400199999999984,4,8.292063,FALSE,32,0.171818180652681,0.516799999999989,8.363162,338.2024,1804.044
"2199","4_3_5",1.5,28,0.0582517235431235,0.449959999999997,4,8.857224,FALSE,32,0.15052449,0.516659999999995,8.882302,21.3294,198.693
"2200","4_3_50",1.5,28,0.0743240048951049,0.449999999999989,4,10.22407,FALSE,34,0.165617717715618,0.550000000000011,10.28594,345.1692,1840.986
"2201","4_3_51",1,27,0.0531934712121212,0.433299999999974,4,12.71726,FALSE,35,0.154440554778555,0.566699999999997,12.79838,353.3241,1877.55
"2202","4_3_57",1,27,0.0509906743822844,0.433400000000006,4,14.51371,FALSE,33,0.152074592074592,0.533399999999972,14.45825,412.0563,2093.38
"2203","4_3_61",2,33,0.0546620081585082,0.533299999999997,4,15.8465,FALSE,41,0.155990665501165,0.666600000000017,15.74267,450.5575,2238.472
"2204","4_3_62",1.5,21,0.0501748351048951,0.333399999999983,4,14.05042,FALSE,27,0.178018634265734,0.433499999999981,14.09719,459.0692,2272.899
"2205","4_3_64",0.5,30,0.0588228428904429,0.483400000000017,4,15.69362,FALSE,38,0.149055980769231,0.616899999999987,15.66564,479.342,2346.276
"2206","4_3_66",2,39,0.0678787878787878,0.63349999999997,4,17.87606,FALSE,45,0.251363605710956,0.733399999999961,17.72572,502.0789,2418.366
"2207","4_3_67",1.5,26,0.0588228646853147,0.416699999999992,4,21.01102,FALSE,34,0.147261058508158,0.550099999999986,20.92642,515.1424,2451.606
"2208","4_3_68",1.5,22,0.0575990594871795,0.350099999999998,4,19.88148,FALSE,29,0.246958043123543,0.466700000000003,19.79802,527.2269,2486.079
"2209","4_3_70",1,26,0.0562937236596736,0.416600000000017,4,17.82585,FALSE,32,0.167167820512821,0.516700000000014,17.87661,550.1026,2557.426
"2210","4_3_71",1,19,0.0539277486013986,0.300099999999986,4,19.44787,FALSE,25,0.139102590909091,0.399999999999977,19.49569,562.1847,2591.76
"2211","4_3_72",2,25,0.0647785832400932,0.400100000000009,4,20.0813,FALSE,31,0.142692328438228,0.500200000000007,20.13851,575.4513,2627.507
"2212","4_3_74",1.5,21,0.0567016162004662,0.333300000000008,4,20.34258,FALSE,32,0.202902108391608,0.516599999999983,20.17177,602.2427,2697.314
"2213","4_3_75",2,28,0.0788111716783217,0.45010000000002,4,18.06778,FALSE,35,0.225501181818182,0.566800000000001,17.97206,614.0084,2733.024
"2214","4_3_76",1,27,0.0627389129603729,0.433400000000006,4,15.38516,FALSE,48,0.20437063986014,0.783400000000029,15.17823,624.2626,2770.714
"2215","4_3_77",2,23,0.0575174753379953,0.36669999999998,4,14.0454,FALSE,37,0.178018648018648,0.600000000000023,13.78232,632.909,2805.522
"2216","4_3_79",0.5,27,0.0509906574592074,0.433400000000006,4,11.77331,FALSE,32,0.145955713659674,0.516799999999989,11.7389,647.7492,2877.879
"2217","4_3_8",1.5,29,0.072529141981352,0.466659999999997,4,13.2286,FALSE,34,0.138694678321678,0.549900000000001,13.27233,45.09996,308.3969
"2218","4_3_80",1.5,29,0.0558857828671329,0.466600000000028,4,11.41466,FALSE,37,0.164965034965035,0.599899999999991,11.3283,655.2552,2914.992
"2219","4_3_81",0.5,34,0.0536829716783217,0.549900000000036,4,10.57299,FALSE,56,0.138368298368298,0.916600000000017,10.36527,662.2073,2954.245
"2220","4_3_86",2,36,0.0628205093240093,0.58340000000004,4,14.78979,FALSE,45,0.153869463869464,0.733500000000049,14.72846,703.1477,3134.373
"2221","4_3_88",1,27,0.057843812004662,0.433500000000038,4,15.48256,FALSE,35,0.177773876853147,0.566800000000001,15.52337,720.7822,3205.377
"2222","5_1_0",0.5,33,0.0675524476837446,0.533253543744419,5,0,FALSE,43,0.199475525316646,0.70094117505011,0.0601890608668327,0.000413946923799813,15.340651512146
"2223","5_1_1",0.5,39,0.0557226125334905,0.633356475332599,5,0.276257425546646,FALSE,48,0.14203962350008,0.783348023472,0.206292361021042,-0.0660999864339828,53.0856246948242
"2224","5_1_10",2,22,0.0629836842657342,0.350010000000005,5,2.174496,FALSE,30,0.281060606899767,0.483370000000001,2.085256,8.312162,386.046
"2225","5_1_11",2,23,0.0565384636130536,0.366759999999999,5,0.9087715,FALSE,31,0.276083916083916,0.500009999999996,0.7986243,8.535296,423.3723
"2226","5_1_12",0,52,0.0717132867132867,0.849930000000001,5,359.3782,FALSE,56,0.13004662004662,0.916579999999996,359.3508,7.864667,464.0278
"2227","5_1_13",2,25,0.0712237758741259,0.399979999999999,5,359.7965,FALSE,32,0.276736595897436,0.516590000000008,359.733,7.694819,498.159
"2228","5_1_15",2,23,0.0770979016317016,0.366650000000007,5,359.7312,FALSE,31,0.276083916083916,0.500079999999997,359.6016,6.230718,572.525
"2229","5_1_16",2,21,0.0700815888344988,0.333339999999993,5,358.4492,FALSE,28,0.325034954545455,0.449979999999996,358.5576,5.01622,609.433
"2230","5_1_17",1,23,0.0736713368298368,0.366680000000002,5,359.3686,FALSE,30,0.282773884615385,0.483400000000003,359.4864,5.166836,647.0258
"2231","5_1_18",2,23,0.0610256382284382,0.366730000000004,5,359.8642,FALSE,31,0.263275077156177,0.499949999999998,359.9807,5.462183,684.4865
"2232","5_1_19",1.5,29,0.0630652677156177,0.466629999999995,5,0.9158418,FALSE,37,0.176794871794872,0.600089999999994,0.8212141,6.653557,722.5961
"2233","5_1_2",0.5,40,0.0584965072817002,0.6500425611552,5,0.538723230361938,FALSE,139,0.160559444699929,2.2999402332713,0.144389614462852,-0.0293384585529566,102.548568725586
"2234","5_1_20",2,22,0.0650233099067599,0.350099999999998,5,359.9954,FALSE,30,0.293787878787879,0.483400000000003,0.1198384,6.412532,758.8586
"2235","5_1_21",1,33,0.0634731926573427,0.5334,5,1.656715,FALSE,42,0.213508157668998,0.683299999999988,1.606623,7.851547,797.7578
"2236","5_1_22",0.5,29,0.0671445221445221,0.466700000000003,5,1.941313,FALSE,39,0.293461538461538,0.633499999999998,1.729462,8.5472,834.5475
"2237","5_1_23",0.5,32,0.0570279626107226,0.516800000000003,5,1.827046,FALSE,38,0.157703961538462,0.616699999999994,1.886506,9.579488,871.5955
"2238","5_1_26",2,23,0.067634037995338,0.36669999999998,5,2.282481,FALSE,30,0.1957226002331,0.483299999999986,2.366977,14.39961,982.4142
"2239","5_1_27",2,25,0.0520512817016317,0.400000000000006,5,4.109203,FALSE,33,0.245652680652681,0.533299999999997,4.209576,17.39912,1020.023
"2240","5_1_28",2,20,0.0623310117715618,0.316699999999997,5,6.898628,FALSE,29,0.333927728438228,0.466800000000006,7.072462,21.72526,1056.562
"2241","5_1_29",1,29,0.0798717948717949,0.4666,5,7.977808,FALSE,36,0.283997668997669,0.583399999999983,7.87447,27.59242,1094.371
"2242","5_1_3",1.5,29,0.0686130488084061,0.4666981599092,5,0.702009975910187,FALSE,35,0.354813529780386,0.566691821013801,0.629723131656647,0.172504737973213,126.012977600098
"2243","5_1_31",0.5,35,0.0707342657342657,0.566699999999997,5,6.236581,FALSE,101,0.149137529137529,1.66669999999999,6.453612,36.53656,1176.943
"2244","5_1_32",0.5,28,0.065023308974359,0.449999999999989,5,7.26143,FALSE,35,0.18030303030303,0.566599999999994,7.340078,40.2945,1205.091
"2245","5_1_33",0.5,24,0.0563752912587412,0.383400000000023,5,7.562356,FALSE,29,0.136818185967366,0.466800000000006,7.597366,45.37764,1241.268
"2246","5_1_37",1,30,0.0628205234265734,0.483299999999986,5,7.539002,FALSE,36,0.271596733939394,0.583400000000012,7.609081,65.33441,1390.191
"2247","5_1_38",2,28,0.057027972027972,0.449900000000014,5,7.455662,FALSE,37,0.202738927738928,0.600100000000026,7.575878,70.69894,1427.266
"2248","5_1_39",1.5,29,0.0601282051282051,0.466799999999978,5,8.852081,FALSE,37,0.352284382284382,0.600099999999998,8.709846,76.75805,1463.964
"2249","5_1_4",1.5,22,0.0576806654784576,0.349999698147901,5,0.376511633396149,FALSE,28,0.220769235651533,0.450038335225003,0.432499289512634,-0.191436812281609,162.273254394531
"2250","5_1_40",0.5,67,0.0575174825174825,1.09999999999999,5,7.881514,FALSE,74,0.144487179487179,1.2167,7.798573,82.31771,1505.859
"2251","5_1_41",1.5,24,0.0566200466200466,0.383299999999991,5,8.29625,FALSE,36,0.213834498834499,0.583199999999977,8.082852,86.68979,1537.824
"2252","5_1_42",1,28,0.0704079357808858,0.450099999999992,5,7.124435,FALSE,35,0.248100227272727,0.566699999999997,7.214225,91.08632,1574.626
"2253","5_1_43",1.5,27,0.06502331002331,0.433400000000006,5,7.145592,FALSE,35,0.237249417249417,0.566700000000026,7.263326,96.09693,1611.618
"2254","5_1_45",1,31,0.0536013987179487,0.500100000000003,5,9.009864,FALSE,40,0.31467365967366,0.650100000000009,8.870434,107.2568,1685.979
"2255","5_1_46",2,26,0.0695104893939394,0.41670000000002,5,8.907128,FALSE,36,0.26474358974359,0.583500000000015,8.715764,112.4911,1722.268
"2256","5_1_47",1.5,39,0.0605361305361305,0.633399999999995,5,7.482609,FALSE,48,0.342004662004662,0.783500000000004,7.534573,117.147,1760.917
"2257","5_1_48",0.5,33,0.0697552444055944,0.533500000000004,5,8.975255,FALSE,40,0.363543122703963,0.650000000000006,8.886138,122.9925,1796.569
"2258","5_1_49",1.5,26,0.0809324009324009,0.41670000000002,5,10.10156,FALSE,35,0.248181818181818,0.566700000000026,9.945364,128.728,1832.777
"2259","5_1_5",1.5,21,0.058822825047381,0.333381529062301,5,1.76049757003784,FALSE,27,0.278286714375991,0.433424392069803,1.82700312137604,1.19162595272064,199.309127807617
"2260","5_1_50",0.5,23,0.078158508041958,0.366600000000005,5,8.695176,FALSE,149,0.282121205827506,2.4666,8.98919,136.2363,1884.766
"2261","5_1_52",1,29,0.0600466196969697,0.466700000000003,5,9.547129,FALSE,36,0.134207459207459,0.583300000000008,9.483004,145.3825,1943.518
"2262","5_1_53",1,30,0.0911305357808858,0.483399999999961,5,8.908074,FALSE,36,0.250710956759907,0.583399999999983,8.957136,150.9022,1980.439
"2263","5_1_54",1.5,25,0.0528671327505827,0.400199999999984,5,9.483184,FALSE,34,0.267354312354312,0.550200000000018,9.353683,157.3699,2016.932
"2264","5_1_55",1.5,25,0.0649417248251748,0.400099999999952,5,8.095007,FALSE,38,0.174428904428904,0.616799999999955,7.877347,162.4717,2054.316
"2265","5_1_56",1.5,25,0.066981351981352,0.400100000000009,5,6.658256,FALSE,32,0.224032634032634,0.516800000000046,6.575318,166.6654,2090.603
"2266","5_1_57",2,23,0.0507459207459207,0.366600000000005,5,5.378536,FALSE,31,0.261153846153846,0.5,5.277549,169.8347,2127.531
"2267","5_1_59",1.5,27,0.0589860159440559,0.433400000000006,5,3.327794,FALSE,34,0.211631701631702,0.550000000000011,3.25669,173.7028,2202.489
"2268","5_1_6",2,23,0.0608624734968437,0.366696046944099,5,2.34860324859619,FALSE,30,0.215303030993631,0.483357380889096,2.26988482475281,3.43384981155396,236.968521118164
"2269","5_1_61",1,28,0.0833799641958042,0.450099999999964,5,3.16245,FALSE,34,0.290769230769231,0.550099999999986,3.236574,176.7713,2277.081
"2270","5_1_62",2,26,0.0707342599067599,0.416800000000023,5,3.535781,FALSE,33,0.170023298368298,0.533400000000029,3.615697,179.3762,2314.183
"2271","5_1_66",1,27,0.0556410121212121,0.433400000000006,5,5.607746,FALSE,33,0.136981362470862,0.533299999999997,5.65435,194.7303,2462.712
"2272","5_1_67",0.5,30,0.0730186479020979,0.483399999999961,5,6.176535,FALSE,37,0.205757575757576,0.599999999999966,6.26105,198.9894,2500.2
"2273","5_1_68",1.5,23,0.0605361388111888,0.366799999999955,5,7.147418,FALSE,31,0.20959208041958,0.500099999999975,7.249504,203.4146,2536.462
"2274","5_1_7",1,22,0.0709789953379953,0.34995,5,1.166466,FALSE,28,0.25111889020979,0.44999,1.216639,3.774165,273.8948
"2275","5_1_70",2,28,0.078566432051282,0.449999999999989,5,8.672159,FALSE,37,0.257972027972028,0.600099999999998,8.518136,215.114,2610.871
"2276","5_1_71",2,24,0.0725291376456876,0.383500000000026,5,6.452569,FALSE,30,0.281958042797203,0.483400000000017,6.379063,219.1347,2646.909
"2277","5_1_72",0.5,40,0.0654312337995338,0.649900000000002,5,4.682978,FALSE,46,0.175571097575758,0.75,4.730236,222.1135,2686.253
"2278","5_1_73",0.5,27,0.0821561828671328,0.433499999999981,5,5.252359,FALSE,33,0.280081576923077,0.533500000000004,5.332281,225.3461,2721.704
"2279","5_1_74",1,24,0.0631468613053613,0.38330000000002,5,5.304075,FALSE,31,0.211550108391608,0.5,5.406698,229.1345,2758.439
"2280","5_1_75",1,38,0.0532750566666667,0.61669999999998,5,5.704127,FALSE,47,0.162109557109557,0.766700000000014,5.600244,233.4891,2797.661
"2281","5_1_76",1,23,0.0527039703962704,0.36669999999998,5,6.010284,FALSE,30,0.254219117715618,0.483499999999992,6.090301,236.7268,2832.573
"2282","5_1_78",2,25,0.0727738867832168,0.400099999999952,5,7.434963,FALSE,31,0.30831004041958,0.500099999999975,7.50902,246.5638,2906.573
"2283","5_1_79",1,23,0.0757109555944056,0.366800000000012,5,8.873834,FALSE,28,0.214079254918415,0.450099999999964,8.826515,252.6541,2942.995
"2284","5_1_8",0.5,37,0.0724475524475524,0.600029999999997,5,1.696041,FALSE,43,0.234312354312354,0.700099999999999,1.704188,5.329618,313.1933
"2285","5_1_80",2,25,0.0875407926573426,0.400100000000009,5,7.519021,FALSE,33,0.348694638694639,0.533500000000004,7.357816,257.8132,2980.639
"2286","5_1_81",1.5,23,0.0660839153846154,0.36669999999998,5,4.744651,FALSE,33,0.309941724941725,0.533399999999972,4.536248,261.1306,3017.821
"2287","5_1_82",1,26,0.0806876455710955,0.416699999999992,5,2.561495,FALSE,33,0.266946386946387,0.533500000000004,2.458706,263.1429,3055.097
"2288","5_1_83",1.5,21,0.0616783219114219,0.333300000000008,5,1.5773,FALSE,27,0.213589735547786,0.433299999999974,1.625114,264.0112,3091.616
"2289","5_1_84",0.5,23,0.0577622377622377,0.366800000000012,5,0.5564699,FALSE,33,0.216689976689977,0.533400000000029,0.7371665,265.6314,3129.703
"2290","5_1_85",1.5,26,0.0673892773892774,0.416800000000023,5,0.537939,FALSE,34,0.327727272727273,0.550099999999986,0.7270076,266.4492,3167.156
"2291","5_1_86",2,21,0.0875407844988344,0.333499999999958,5,2.442705,FALSE,27,0.526223782890443,0.433400000000006,2.559365,267.9439,3203.386
"2292","5_1_87",1,31,0.0616783216783217,0.50019999999995,5,3.244299,FALSE,41,0.344289044289044,0.666799999999967,3.152651,270.7495,3242.478
"2293","5_1_88",0,20,0.066981351981352,0.316800000000001,5,2.11559,FALSE,27,0.276165501165501,0.433400000000006,2.210085,272.1182,3277.916
"2294","5_1_89",1.5,24,0.0622494171328671,0.38330000000002,5,2.390189,FALSE,32,0.270944055944056,0.516700000000014,2.509196,273.5829,3315.886
"2295","5_1_9",1.5,23,0.0623310067365967,0.366689999999998,5,1.947383,FALSE,28,0.216037297529138,0.450009999999999,1.984692,6.17132,348.5131
"2296","5_2_0",2,32,0.0541724966200466,0.51661,5,0.5615218,FALSE,43,0.218892773659674,0.700760000000001,0.6943236,0.08691385,15.33917
"2297","5_2_1",1,25,0.0637179486013986,0.39997,5,1.252368,FALSE,32,0.237331002331002,0.51662,1.33461,1.681264,50.90841
"2298","5_2_12",1,27,0.0501748216083916,0.433509999999998,5,5.284225,FALSE,32,0.168310022074592,0.516739999999999,5.311634,25.52941,460.731
"2299","5_2_14",2,23,0.0614335664335664,0.366770000000002,5,4.392199,FALSE,31,0.425221445221445,0.5,4.553172,32.52594,534.9216
"2300","5_2_15",2,22,0.0675524475524475,0.350000000000009,5,5.844234,FALSE,32,0.334988344988345,0.516670000000005,6.047798,36.72935,572.1464
"2301","5_2_16",1.5,21,0.05506993006993,0.333349999999996,5,7.301401,FALSE,31,0.349102564102564,0.5,7.495625,41.96711,608.8341
"2302","5_2_17",1.5,28,0.113892766550117,0.45008,5,7.795572,FALSE,34,0.374965033449883,0.5501,7.805469,47.71274,646.1197
"2303","5_2_18",0.5,23,0.0640442893939394,0.366600000000005,5,7.666764,FALSE,29,0.146363636363636,0.466720000000009,7.614752,51.8669,682.5454
"2304","5_2_19",1.5,19,0.0514801866899767,0.300049999999999,5,8.062902,FALSE,34,0.254219114219114,0.550060000000002,7.802262,56.81216,720.218
"2305","5_2_2",1.5,21,0.0766083916083916,0.33344,5,1.427961,FALSE,29,0.33955710955711,0.466750000000001,1.570303,3.0462,87.81301
"2306","5_2_20",1.5,26,0.0733449883449883,0.416800000000009,5,6.664628,FALSE,33,0.238310023310023,0.533500000000004,6.576496,61.07128,757.1705
"2307","5_2_21",1,28,0.0545804194638695,0.450000000000003,5,5.093207,FALSE,37,0.20951048951049,0.600000000000009,4.975454,64.43314,794.8844
"2308","5_2_22",2,24,0.0535198135198135,0.383400000000009,5,5.321237,FALSE,31,0.310268065268065,0.5,5.414563,67.25629,831.3043
"2309","5_2_26",1.5,30,0.0677972213286713,0.483399999999989,5,8.176402,FALSE,38,0.241899748251748,0.616600000000005,8.298129,86.25275,980.2128
"2310","5_2_27",1,38,0.0574358963869464,0.616799999999984,5,9.098041,FALSE,44,0.223053613053613,0.717199999999991,9.036432,92.72429,1017.791
"2311","5_2_28",2,26,0.0553962703962704,0.416799999999995,5,8.88014,FALSE,35,0.292564102564103,0.566699999999997,9.028772,98.06681,1053.386
"2312","5_2_29",1,29,0.0649417372727272,0.466799999999978,5,12.13841,FALSE,37,0.281713286713287,0.600099999999998,12.00837,105.5831,1090.222
"2313","5_2_30",0.5,30,0.0755478045454545,0.483399999999989,5,12.07887,FALSE,36,0.230477854545455,0.583500000000015,12.14954,112.9975,1126.673
"2314","5_2_31",2,10,0.0527855467599068,0.150099999999981,5,11.8725,FALSE,31,0.173123543123543,0.500100000000003,11.58321,120.9161,1162.47
"2315","5_2_32",2,30,0.0709790231934732,0.483300000000014,5,9.811682,FALSE,38,0.22754078997669,0.616700000000009,9.924206,127.3947,1200.181
"2316","5_2_33",0.5,34,0.0500116466200466,0.549999999999983,5,11.61519,FALSE,43,0.260256402097902,0.699999999999989,11.74349,135.2818,1237.348
"2317","5_2_34",2,23,0.0585780782051282,0.366600000000005,5,12.25527,FALSE,31,0.372517490675991,0.5,12.39822,142.8662,1272.267
"2318","5_2_35",1.5,30,0.0571911423076923,0.483300000000014,5,14.13879,FALSE,38,0.313776223776224,0.616700000000009,14.01275,152.47,1309.302
"2319","5_2_36",2,27,0.0611072256410256,0.433300000000003,5,12.95403,FALSE,36,0.257890442890443,0.583399999999983,12.81117,160.6523,1345.45
"2320","5_2_37",0.5,37,0.0638811193473193,0.600099999999998,5,11.3685,FALSE,45,0.199965031468532,0.733400000000017,11.44784,167.9329,1383.283
"2321","5_2_38",0.5,33,0.0550699273892774,0.5334,5,12.28436,FALSE,41,0.243449886013986,0.666599999999988,12.39162,175.8472,1419.219
"2322","5_2_4",1,23,0.0604545454545454,0.366630000000001,5,2.237469,FALSE,31,0.163414918414918,0.500060000000001,2.152806,6.614807,162.6531
"2323","5_2_40",1.5,24,0.0630652668065268,0.383299999999991,5,12.54804,FALSE,33,0.182913753146853,0.5334,12.6777,192.1665,1490.847
"2324","5_2_42",2,28,0.05384616002331,0.450099999999992,5,14.77748,FALSE,38,0.326177156177156,0.616799999999984,14.58841,210.7699,1563.84
"2325","5_2_44",1.5,29,0.0521328666666666,0.4666,5,13.01252,FALSE,37,0.284731934731935,0.600099999999998,13.12636,227.4121,1636.483
"2326","5_2_45",1,26,0.0565384520979021,0.416699999999992,5,13.10498,FALSE,37,0.247937071328671,0.600099999999998,13.29866,236.5897,1672.664
"2327","5_2_46",1,30,0.0695920744755245,0.483400000000017,5,13.64109,FALSE,37,0.225664335664336,0.600000000000023,13.55312,245.7149,1708.861
"2328","5_2_47",2,17,0.0664918516317016,0.266699999999986,5,14.39985,FALSE,26,0.26506993006993,0.416599999999988,14.25294,253.8181,1743.794
"2329","5_2_48",2,26,0.075955711072261,0.41670000000002,5,12.84174,FALSE,33,0.33988344988345,0.533299999999997,12.95476,262.0895,1781.151
"2330","5_2_49",0.5,40,0.0521328669230769,0.650000000000006,5,13.4608,FALSE,52,0.189277389277389,0.849999999999994,13.63284,272.1341,1819.724
"2331","5_2_5",1,23,0.0714685314685315,0.366729999999997,5,1.2931,FALSE,31,0.180384615384615,0.500049999999995,1.397474,7.352097,199.976
"2332","5_2_51",1,31,0.0609440558275058,0.5,5,13.42869,FALSE,37,0.188869463869464,0.600099999999998,13.37267,289.9757,1890.16
"2333","5_2_58",0.5,28,0.0624941707459207,0.450099999999964,5,8.817989,FALSE,35,0.184055944055944,0.566699999999969,8.737606,338.8473,2145.977
"2334","5_2_59",2,26,0.0534382285547786,0.416699999999992,5,8.437601,FALSE,37,0.207715617715618,0.600000000000023,8.263161,344.2704,2183.184
"2335","5_2_6",1.5,19,0.0562937062937063,0.299980000000005,5,1.299572,FALSE,29,0.251853146853147,0.466630000000002,1.505361,8.669035,237.015
"2336","5_2_60",0.5,33,0.0682867132867133,0.533299999999997,5,6.659671,FALSE,41,0.289382284382284,0.666699999999992,6.80274,348.4374,2220.815
"2337","5_2_62",1.5,24,0.0506643437062937,0.38349999999997,5,5.97094,FALSE,31,0.17916082983683,0.500099999999975,5.906806,356.232,2293.589
"2338","5_2_63",1,26,0.0555594405594406,0.416699999999992,5,5.464631,FALSE,37,0.152808857808858,0.600099999999998,5.621579,359.4816,2331.448
"2339","5_2_64",2,28,0.0509090958041958,0.449999999999989,5,5.358519,FALSE,39,0.151585073193473,0.63330000000002,5.175399,363.5674,2368.821
"2340","5_2_67",2,21,0.0565384618881119,0.333300000000008,5,3.688439,FALSE,30,0.214324009324009,0.483400000000017,3.812121,370.2563,2479.41
"2341","5_2_68",0.5,25,0.0660023308857809,0.400100000000009,5,5.166839,FALSE,30,0.141794872634033,0.483299999999986,5.205855,374.0907,2516.538
"2342","5_2_69",2,32,0.0861538462703963,0.516800000000046,5,5.495829,FALSE,37,0.28611888006993,0.600200000000029,5.438633,377.8622,2554.484
"2343","5_2_7",1,24,0.064044289044289,0.383340000000004,5,2.866331,FALSE,31,0.297214452214452,0.500060000000005,2.963214,10.72121,274.5558
"2344","5_2_71",2,28,0.0690209610722611,0.450099999999964,5,5.610567,FALSE,35,0.17638696037296,0.566800000000001,5.530003,383.8621,2628.486
"2345","5_2_72",1.5,27,0.0691025637529137,0.433299999999974,5,4.155477,FALSE,36,0.183158508158508,0.583300000000008,4.280917,386.1805,2665.872
"2346","5_2_73",1,27,0.0622494171328671,0.433400000000006,5,4.684767,FALSE,33,0.247121212121212,0.533399999999972,4.620628,389.7557,2702.628
"2347","5_2_75",1,25,0.0527039627039627,0.400000000000034,5,5.445386,FALSE,36,0.223053613053613,0.583200000000033,5.608679,395.7328,2777.442
"2348","5_2_76",1.5,26,0.0546620045454545,0.416699999999992,5,5.785482,FALSE,35,0.178263403263403,0.566800000000001,5.674134,399.9739,2814.394
"2349","5_2_77",1,31,0.0727738927738928,0.5,5,4.788002,FALSE,41,0.201923073426573,0.666900000000055,4.879117,402.806,2852.418
"2350","5_2_78",1.5,23,0.0766083914918415,0.366800000000012,5,4.773477,FALSE,31,0.299988344988345,0.500100000000032,4.638334,406.3281,2888.238
"2351","5_2_79",1.5,20,0.0588228493006993,0.316699999999969,5,3.527954,FALSE,28,0.161293726107226,0.449999999999989,3.613087,408.4427,2924.974
"2352","5_2_8",2,21,0.0739160834498834,0.333390000000001,5,3.19659,FALSE,29,0.263356643356643,0.466640000000005,3.321354,13.26679,311.5305
"2353","5_2_80",2,27,0.0582517568764569,0.433300000000031,5,3.828953,FALSE,37,0.22705129020979,0.600000000000023,3.694536,411.759,2963.356
"2354","5_2_81",0.5,32,0.0578438228438228,0.516600000000039,5,2.659044,FALSE,39,0.182913752913753,0.63330000000002,2.729709,412.9846,3000.931
"2355","5_2_82",1.5,26,0.0717132865967366,0.416699999999992,5,2.75597,FALSE,32,0.196620046620047,0.516699999999958,2.691795,414.9234,3037.277
"2356","5_2_83",2,28,0.0675524730769231,0.450199999999995,5,1.892864,FALSE,34,0.170104887179487,0.550099999999986,1.836957,415.7643,3074.859
"2357","5_2_85",1,25,0.0552330974358974,0.400100000000009,5,359.6093,FALSE,35,0.186993006993007,0.566699999999969,359.7633,415.2606,3149.514
"2358","5_2_86",1.5,21,0.0627389275291375,0.333399999999983,5,0.6231609,FALSE,33,0.185769230769231,0.533399999999972,0.8314001,415.8348,3186.574
"2359","5_2_89",1.5,28,0.0564568764568764,0.449900000000014,5,2.686252,FALSE,36,0.196538461538462,0.583199999999977,2.784785,419.3159,3298.907
"2360","5_2_9",1.5,32,0.0527039703962704,0.51679,5,4.516712,FALSE,39,0.218240096736597,0.63335,4.439803,16.8843,350.0212
"2361","5_3_0",2,37,0.0542540772960373,0.599987999999999,5,0.1539462,FALSE,46,0.431177156177156,0.750944,359.9663,0.02372039,15.60719
"2362","5_3_10",0.5,25,0.07848483997669,0.399910000000006,5,358.2464,FALSE,33,0.218648012820513,0.533270000000002,358.3655,-22.2576,386.0167
"2363","5_3_11",1,24,0.0642074590909091,0.383319999999998,5,358.5789,FALSE,34,0.171981351981352,0.550139999999999,358.4621,-23.0921,423.4726
"2364","5_3_12",2,26,0.0670629369463869,0.416720000000005,5,357.6656,FALSE,35,0.207470862470862,0.566679999999998,357.7921,-24.76872,460.7644
"2365","5_3_13",1,19,0.0592307691142191,0.300129999999996,5,358.7797,FALSE,30,0.202575757575758,0.483379999999997,358.9448,-24.96075,497.4245
"2366","5_3_14",1,25,0.0694289071095571,0.399990000000003,5,359.9953,FALSE,30,0.171410254731935,0.483239999999995,359.951,-24.77647,534.7537
"2367","5_3_15",1,29,0.0600466201631702,0.466679999999997,5,359.3144,FALSE,41,0.169125874125874,0.666730000000001,359.497,-25.41196,573.5466
"2368","5_3_16",2,26,0.0740792536130536,0.416770000000014,5,359.8401,FALSE,34,0.253403263403263,0.5501,359.9608,-25.20937,609.8093
"2369","5_3_17",2,22,0.0786480186480186,0.349980000000002,5,1.285483,FALSE,30,0.292890442890443,0.483289999999997,1.465699,-23.86955,646.5778
"2370","5_3_18",1.5,28,0.0739976685314685,0.450040000000001,5,3.533067,FALSE,36,0.185524475524476,0.583280000000002,3.429347,-21.36216,684.6239
"2371","5_3_19",0.5,36,0.0544172561771562,0.583380000000005,5,3.552936,FALSE,46,0.16520979020979,0.749980000000008,3.678273,-19.60027,723.2444
"2372","5_3_2",2,24,0.0571911420745921,0.38336,5,358.2015,FALSE,36,0.301538461538461,0.583289999999998,357.9438,-2.411383,88.63467
"2373","5_3_20",1.5,30,0.0583333291608392,0.483199999999997,5,3.954252,FALSE,36,0.151748242424242,0.583300000000008,3.896421,-17.01167,759.1501
"2374","5_3_22",1,26,0.0648601407925408,0.416699999999992,5,2.566494,FALSE,34,0.211060606060606,0.549999999999997,2.459764,-13.79234,833.3405
"2375","5_3_23",2,23,0.061188811072261,0.366699999999994,5,1.735788,FALSE,33,0.307657342657343,0.533299999999997,1.918851,-12.86162,870.5253
"2376","5_3_24",1.5,33,0.0518881131701632,0.5334,5,4.092387,FALSE,45,0.378717948717949,0.733400000000003,4.370509,-10.03681,909.2191
