"","ppid_trialn","pNum","heading","FirstSteeringTime","TimeToPeak","YawIncrease"
"2238","6_1_48",6,1,0.550099999999986,0.116700000000009,0.131270396293706
"2239","6_1_49",6,1,0.66670000000002,0.133499999999998,0.162027972610723
"2240","6_1_5",6,2,0.450189999999999,0.0999400000000037,0.186421911538462
"2241","6_1_50",6,1.5,0.416599999999988,0.100099999999998,0.203881145337995
"2242","6_1_51",6,1,0.41670000000002,0.116600000000005,0.226969696620047
"2243","6_1_52",6,0.5,0.450099999999992,0.116600000000005,0.162843823310023
"2244","6_1_53",6,2,0.383399999999995,0.13330000000002,0.267925408041958
"2245","6_1_54",6,2,0.450099999999964,0.100000000000023,0.164638707925408
"2246","6_1_55",6,0,0.70010000000002,0.0833999999999833,0.0849300615384615
"2247","6_1_56",6,1,0.383399999999995,0.149999999999977,0.307004658974359
"2248","6_1_58",6,0.5,0.483499999999992,0.116499999999974,0.131433577272727
"2249","6_1_6",6,0.5,0.433429999999994,0.100010000000005,0.222237762960373
"2250","6_1_60",6,1,0.5,0.099899999999991,0.126375288228438
"2251","6_1_61",6,2,0.50019999999995,0.100000000000023,0.140407945920746
"2252","6_1_62",6,1,0.433299999999974,0.0667000000000257,0.0749766584382285
"2253","6_1_63",6,2,0.45010000000002,0.100000000000023,0.139755263706294
"2254","6_1_64",6,2,0.433300000000031,0.166799999999967,0.295990675990676
"2255","6_1_65",6,2,0.566700000000026,0.099899999999991,0.201923088671329
"2256","6_1_66",6,1,0.516799999999989,0.11669999999998,0.154195759324009
"2257","6_1_67",6,0,0.550000000000011,1.34999999999997,0.251445228438229
"2258","6_1_68",6,1,0.383399999999995,0.166500000000042,0.359790216200466
"2259","6_1_69",6,1.5,0.5,0.100099999999998,0.173449897552448
"2260","6_1_7",6,0.5,0.600029999999997,0.0665800000000019,0.123682982750583
"2261","6_1_70",6,1,0.366899999999987,0.183400000000006,0.242062931818182
"2262","6_1_72",6,2,0.483299999999986,0.116800000000012,0.155745887762238
"2263","6_1_73",6,1.5,0.199999999999989,0.100000000000023,0.0994522151748252
"2264","6_1_74",6,2,0.466700000000003,0.0832000000000335,0.203881162097902
"2265","6_1_77",6,2,0.533400000000029,0.166699999999992,0.360932402447552
"2266","6_1_78",6,1.5,0.616600000000005,0.0666999999999689,0.151095532867133
"2267","6_1_8",6,1,0.433370000000004,0.116700000000002,0.326177156293706
"2268","6_1_80",6,0.5,0.649999999999977,0.0833999999999833,0.184627038461539
"2269","6_1_81",6,0.5,0.900000000000034,0.0666999999999689,0.0924359001398602
"2270","6_1_83",6,2,0.483299999999986,0.133500000000026,0.414370631818182
"2271","6_1_84",6,2,0.366899999999987,0.0831999999999766,0.330011653846154
"2272","6_1_85",6,2,0.516800000000046,0.133299999999963,0.38981351981352
"2273","6_1_86",6,0.5,1.98329999999999,0.116800000000012,0.168473193473194
"2274","6_1_87",6,2,0.516799999999989,0.100000000000023,0.345594405244755
"2275","6_1_88",6,1,0.433400000000006,0.149999999999977,0.181282051398601
"2276","6_1_9",6,0.5,0.483370000000001,0.150069999999999,0.166188811305361
"2277","6_2_0",6,0.5,0.61763,0.0166639999999996,0.0506643356643357
"2278","6_2_1",6,0.5,0.64996,0.0833999999999993,0.115361305011655
"2279","6_2_10",6,2,0.416580000000003,0.16666,0.277715617715618
"2280","6_2_12",6,0.5,0.516709999999996,0.0999800000000022,0.159090909207459
"2281","6_2_13",6,1.5,0.416820000000001,0.449929999999995,0.128333325291375
"2282","6_2_14",6,2,0.350039999999993,0.0999000000000052,0.125069955944056
"2283","6_2_15",6,2,0.333410000000001,0.166650000000004,0.3225058195338
"2284","6_2_16",6,0.5,0.600039999999993,0.133330000000001,0.269638693939394
"2285","6_2_18",6,2,0.450150000000008,0.116599999999991,0.277878786247086
"2286","6_2_2",6,2,0.449999999999999,0.11665,0.206981352097902
"2287","6_2_20",6,0,1.08329999999999,0.116600000000005,0.118135198135198
"2288","6_2_21",6,2,0.5501,0.116700000000009,0.243613053729604
"2289","6_2_22",6,1,0.399900000000002,0.0833999999999975,0.12025641004662
"2290","6_2_23",6,1.5,0.450100000000006,0.0832999999999942,0.122296056969697
"2291","6_2_24",6,2,0.583300000000008,0.116599999999991,0.371701631351981
"2292","6_2_25",6,1,0.483399999999989,0.133200000000002,0.338251748717949
"2293","6_2_26",6,2,0.4666,0.100099999999998,0.376188811655012
"2294","6_2_28",6,2,0.550100000000015,0.133399999999995,0.427097901981352
"2295","6_2_29",6,1,0.716700000000003,0.116799999999984,0.23953379988345
"2296","6_2_3",6,2,0.383369999999999,0.133320000000001,0.30488344988345
"2297","6_2_30",6,2,0.416599999999988,0.150100000000009,0.222074592074592
"2298","6_2_31",6,1,0.566800000000001,1.68329999999997,0.242062933776224
"2299","6_2_32",6,1.5,0.399999999999977,0.150100000000009,0.354650349300699
"2300","6_2_33",6,0.5,0.649799999999999,0.116700000000009,0.218403267482518
"2301","6_2_34",6,0.5,0.449999999999989,0.116700000000009,0.116911427622378
"2302","6_2_35",6,2,0.433400000000006,0.116600000000005,0.435990676340326
"2303","6_2_37",6,0.5,0.983199999999982,0.100200000000001,0.0866433565034965
"2304","6_2_38",6,1,0.500100000000003,0.0666999999999973,0.0849300799533799
"2305","6_2_4",6,1.5,0.583449999999999,0.0999499999999998,0.19988345
"2306","6_2_40",6,0.5,0.733399999999989,0.116700000000009,0.272983682867133
"2307","6_2_42",6,1.5,0.599999999999994,0.100000000000023,0.19025639981352
"2308","6_2_43",6,1,0.566800000000001,0.499899999999997,0.0848484867132867
"2309","6_2_44",6,1.5,0.333400000000012,0.166599999999988,0.167575758508159
"2310","6_2_47",6,2,0.516799999999989,0.116500000000002,0.227703962703963
"2311","6_2_49",6,1.5,0.599999999999994,0.116700000000009,0.254463885664336
"2312","6_2_5",6,1,0.60005,0.116680000000002,0.304638661888112
"2313","6_2_51",6,1,0.5334,0.100099999999998,0.109895103613054
"2314","6_2_52",6,0.5,0.516799999999989,0.0834000000000117,0.194172495128205
"2315","6_2_53",6,2,0.433400000000006,0.0833000000000084,0.192377640815851
"2316","6_2_54",6,2,0.466800000000035,0.0999999999999659,0.183240093240093
"2317","6_2_56",6,0.5,0.36669999999998,0.0999999999999659,0.0996969723776224
"2318","6_2_57",6,1,0.516599999999983,0.100099999999998,0.120827505944056
"2319","6_2_58",6,1.5,0.466800000000035,0.116599999999949,0.0963519987179488
"2320","6_2_6",6,1.5,0.483330000000002,0.116679999999995,0.437459207575758
"2321","6_2_60",6,1.5,0.416899999999998,0.149999999999977,0.248018675990676
"2322","6_2_61",6,1,0.783500000000004,0.099899999999991,0.108018654195804
"2323","6_2_62",6,2,0.350099999999998,0.099899999999991,0.349184149184149
"2324","6_2_63",6,0.5,0.666600000000017,0.100099999999998,0.213344988461539
"2325","6_2_64",6,1.5,0.550099999999986,0.099899999999991,0.256829836829837
"2326","6_2_65",6,1.5,0.466600000000028,0.100099999999998,0.319405595128205
"2327","6_2_66",6,1,0.5,0.116799999999955,0.267843822843823
"2328","6_2_67",6,0,0.916699999999992,0.116600000000005,0.146526806526806
"2329","6_2_68",6,1.5,0.5,0.100099999999998,0.395932401655012
"2330","6_2_69",6,1,0.550000000000011,0.099899999999991,0.193764568764569
"2331","6_2_7",6,0,0.15005,1.36653,0.0991258751515151
"2332","6_2_70",6,1,0.649999999999977,0.116700000000037,0.13412587948718
"2333","6_2_71",6,1,0.599999999999966,0.100099999999998,0.320955709160839
"2334","6_2_72",6,1.5,0.5,0.116600000000005,0.399277389277389
"2335","6_2_73",6,0.5,0.483499999999992,0.0999000000000478,0.289627054335664
"2336","6_2_74",6,2,0.566700000000026,0.100000000000023,0.143916094941725
"2337","6_2_75",6,1,0.383399999999995,0.116600000000005,0.227703962820513
"2338","6_2_76",6,0.5,0.433400000000006,0.116700000000037,0.13983682983683
"2339","6_2_77",6,1.5,0.483299999999986,0.100000000000023,0.257972028694639
"2340","6_2_78",6,1.5,0.500100000000032,0.0833000000000084,0.191317022237762
"2341","6_2_79",6,2,0.45010000000002,0.0833999999999833,0.380023308857809
"2342","6_2_8",6,1.5,0.449939999999998,0.0834299999999999,0.154685315990676
"2343","6_2_80",6,1.5,0.150100000000009,0.483200000000011,0.229254074358974
"2344","6_2_81",6,2,0.449999999999989,0.099899999999991,0.349265720396271
"2345","6_2_82",6,1.5,0.483299999999986,0.116800000000012,0.350734265384615
"2346","6_2_83",6,0.5,0.699999999999989,0.100099999999998,0.122622378904429
"2347","6_2_85",6,0.5,0.900100000000009,0.0834000000000401,0.0886829712587413
"2348","6_2_86",6,1.5,0.566699999999969,0.116600000000005,0.406293706293706
"2349","6_2_87",6,1,0.500099999999975,0.100000000000023,0.332622378088578
"2350","6_2_88",6,1,0.550000000000011,0.0999999999999659,0.165291375291375
"2351","6_2_9",6,2,0.40005,0.099969999999999,0.185198135314685
"2352","6_3_0",6,1.5,0.567440000000001,0.0667809999999989,0.230477855477856
"2353","6_3_1",6,1,0.40001,0.0999999999999996,0.165862471328671
"2354","6_3_10",6,1,0.616680000000002,0.10004,0.149300699300699
"2355","6_3_11",6,1.5,0.58343,0.083270000000006,0.275920745920746
"2356","6_3_12",6,0.5,0.449969999999993,0.133279999999999,0.168146834498835
"2357","6_3_14",6,1.5,0.366769999999988,0.149940000000001,0.34951048951049
"2358","6_3_15",6,1,0.466629999999995,0.100099999999998,0.302027969230769
"2359","6_3_16",6,2,0.500069999999994,0.150000000000006,0.204778554428904
"2360","6_3_17",6,2,0.400049999999993,0.149950000000004,0.237331001981352
"2361","6_3_18",6,2,0.433250000000001,0.133400000000009,0.40572260944056
"2362","6_3_19",6,0.5,0.366709999999998,0.166889999999995,0.201596738554779
"2363","6_3_2",6,1.5,0.516760000000001,0.0832899999999981,0.194580416713287
"2364","6_3_20",6,1.5,0.416699999999992,0.183300000000003,0.230233099090909
"2365","6_3_21",6,0,1.1833,0.150099999999995,0.0865617686480187
"2366","6_3_22",6,2,0.466700000000003,0.183400000000006,0.178018648018648
"2367","6_3_25",6,1,0.633399999999995,0.183400000000006,0.193356643356643
"2368","6_3_26",6,2,0.483499999999992,0.166600000000017,0.294358974242424
"2369","6_3_27",6,1,0.416699999999992,0.200000000000017,0.145629372237762
"2370","6_3_29",6,2,0.433400000000006,0.199999999999989,0.117890442191142
"2371","6_3_3",6,1,0.583349999999999,0.0999400000000001,0.240023310745921
"2372","6_3_31",6,2,0.7834,0.38330000000002,0.164149186013986
"2373","6_3_32",6,0.5,0.5,1.73329999999999,0.135104901608392
"2374","6_3_33",6,2,0.416699999999992,0.200000000000017,0.316468531351981
"2375","6_3_34",6,1.5,0.4666,0.166699999999992,0.306759907226107
"2376","6_3_35",6,1.5,0.516599999999983,0.16670000000002,0.460792541258741
"2377","6_3_36",6,1.5,0.483500000000021,0.149900000000002,0.330174825407925
"2378","6_3_38",6,1.5,0.566599999999994,0.183400000000006,0.462261072377622
"2379","6_3_39",6,1.5,0.5,0.200099999999992,0.406130536130536
"2380","6_3_4",6,0.5,0.583359999999999,0.0501100000000001,0.0746503538461539
"2381","6_3_42",6,2,0.4666,0.150000000000006,0.0951282002331002
"2382","6_3_45",6,0.5,1.2834,0.0499999999999829,0.0675525051282052
"2383","6_3_46",6,0.5,0.683400000000006,0.0999999999999943,0.1446503497669
"2384","6_3_48",6,1.5,0.733499999999992,0.116600000000005,0.500361305827506
"2385","6_3_49",6,0.5,0.9666,0.100099999999998,0.161375292913753
"2386","6_3_5",6,1,0.533310000000004,0.099969999999999,0.418123543846154
"2387","6_3_50",6,2,0.500100000000003,0.13330000000002,0.589941723076923
"2388","6_3_51",6,1.5,0.683400000000006,0.0832999999999799,0.1846270595338
"2389","6_3_52",6,1.5,0.75,0.133400000000023,0.652435912703963
"2390","6_3_53",6,1,0.66670000000002,0.133299999999963,0.240431232167832
"2391","6_3_55",6,2,0.483299999999986,0.0833999999999833,0.191153850909091
"2392","6_3_56",6,2,0.29989999999998,0.166600000000017,0.32560605990676
"2393","6_3_57",6,2,0.533399999999972,0.0999000000000478,0.489428902983683
"2394","6_3_6",6,1,0.466659999999997,0.0667299999999997,0.0995337968764569
"2395","6_3_60",6,1.5,0.600000000000023,0.0999999999999659,0.183892774009324
"2396","6_3_61",6,0.5,2.19999999999999,0.100099999999998,0.089988344988345
"2397","6_3_62",6,1.5,0.449999999999989,0.0833000000000084,0.174999998834499
"2398","6_3_63",6,1.5,0.483400000000017,0.150099999999952,0.179895105011655
"2399","6_3_65",6,1.5,0.449999999999989,0.0834000000000401,0.104510498857809
"2400","6_3_67",6,2,0.349900000000048,0.149999999999977,0.182995338461538
"2401","6_3_68",6,0,1.64999999999998,0.066599999999994,0.110629356993007
"2402","6_3_7",6,0.5,0.766670000000005,0.433319999999995,0.0878671322843823
"2403","6_3_71",6,1,0.583500000000015,0.266599999999983,0.262377630885781
"2404","6_3_72",6,1,0.416800000000023,0.100099999999998,0.217750605687646
"2405","6_3_73",6,1,0.5,0.166600000000017,0.0988811177156178
"2406","6_3_74",6,2,0.583399999999983,0.0833000000000084,0.21913755944056
"2407","6_3_75",6,1.5,0.183400000000006,0.283400000000029,0.249079235547786
"2408","6_3_76",6,1,0.75,0.066599999999994,0.158683001398601
"2409","6_3_77",6,1.5,0.350099999999998,0.100000000000023,0.151911422377622
"2410","6_3_78",6,0.5,0.666600000000017,0.333300000000008,0.112505827272727
"2411","6_3_79",6,0.5,0.566800000000001,0.0833000000000084,0.106060613076923
"2412","6_3_8",6,2,0.516729999999995,0.0834000000000046,0.200944048111888
"2413","6_3_80",6,1,0.566600000000051,0.216599999999971,0.100431235897436
"2414","6_3_82",6,0.5,0.583500000000015,0.100000000000023,0.126783214801865
"2415","6_3_83",6,1.5,0.483400000000017,0.0833999999999833,0.166107233100233
"2416","6_3_84",6,2,0.400000000000034,0.133399999999995,0.453286713170163
"2417","6_3_85",6,0.5,0.566599999999994,0.0668000000000006,0.0866433582750584
"2418","6_3_86",6,1,0.566899999999976,0.0831999999999766,0.163007005967366
"2419","6_3_87",6,1,0.731299999999976,0.133500000000026,0.301293706410256
"2420","6_3_88",6,2,0.383399999999995,0.116600000000005,0.25462703962704
"2421","6_3_89",6,2,0.283399999999972,0.166600000000017,0.24965035011655
"2422","6_3_9",6,0.5,0.816649999999996,0.116700000000002,0.129312356386946
"2423","7_1_0",7,1.5,0.650802624906401,0.0503546762937983,0.120093239110945
"2424","7_1_1",7,1.5,0.683238149284,0.1000072444519,0.136328675514978
"2425","7_1_10",7,2,0.633369999999999,0.100009999999997,0.0735897764568765
"2426","7_1_11",7,1,0.666699999999999,0.116700000000002,0.21946386993007
"2427","7_1_12",7,1.5,0.633359999999996,0.0999800000000022,0.0934965027972028
"2428","7_1_13",7,1.5,0.583460000000002,0.133209999999991,0.270944075990676
"2429","7_1_14",7,0.5,0.81671,0.16658000000001,0.203799531351981
"2430","7_1_15",7,1,0.500050000000002,0.233350000000002,0.152482518508158
"2431","7_1_16",7,2,0.4833,0.233320000000006,0.233578095221445
"2432","7_1_17",7,1.5,0.533419999999992,0.166750000000008,0.359219102587413
"2433","7_1_18",7,2,0.56671,1.93322000000001,0.329440559790209
"2434","7_1_19",7,1.5,0.516740000000013,0.14994999999999,0.293053613519814
"2435","7_1_2",7,1.5,0.450000301852199,0.166722609934599,0.201678315918656
"2436","7_1_20",7,0,1.4833,0.216700000000003,0.21530303030303
"2437","7_1_21",7,1.5,0.633400000000009,0.133299999999991,0.202331005011655
"2438","7_1_22",7,0.5,0.600099999999998,0.149999999999991,0.257727273193473
"2439","7_1_24",7,1,0.666599999999988,0.133300000000006,0.0828088614219114
"2440","7_1_25",7,0.5,1.05,0.150200000000012,0.145955711072261
"2441","7_1_26",7,0.5,1.2833,0.166599999999988,0.0847668708624709
"2442","7_1_28",7,0,1.98320000000001,0.0999999999999943,0.106876483682984
"2443","7_1_29",7,1,0.666899999999998,0.0999999999999943,0.102715616433566
"2444","7_1_30",7,1,0.63330000000002,0.149999999999977,0.184871794871795
"2445","7_1_31",7,1,0.733499999999992,0.100200000000001,0.120419548251748
"2446","7_1_32",7,0.5,0.449899999999985,0.150300000000016,0.214731935431236
"2447","7_1_33",7,2,0.650099999999981,0.133400000000023,0.266620046736597
"2448","7_1_34",7,1,0.399999999999977,0.299800000000005,0.224114219114219
"2449","7_1_37",7,0.5,0.833399999999983,0.116800000000012,0.179242424708625
"2450","7_1_39",7,2,0.633499999999998,0.116600000000005,0.215955708041958
"2451","7_1_40",7,1.5,0.466700000000003,0.166600000000017,0.295256411188811
"2452","7_1_42",7,2,0.5,0.166500000000013,0.184790209440559
"2453","7_1_43",7,2,0.600099999999998,0.116700000000009,0.223053613170163
"2454","7_1_44",7,2,0.500100000000003,0.150199999999984,0.300885781002331
"2455","7_1_45",7,1,0.599999999999994,0.166599999999988,0.193927739393939
"2456","7_1_46",7,1.5,0.5334,0.183400000000006,0.229498852400932
"2457","7_1_48",7,0.5,0.883399999999995,0.149900000000002,0.116013960722611
"2458","7_1_49",7,1,0.549999999999983,0.133200000000016,0.147097902447552
"2459","7_1_5",7,0,1.96658,0.0999499999999998,0.0706526820279721
"2460","7_1_50",7,1,0.683499999999981,0.0999000000000194,0.135839170629371
"2461","7_1_51",7,1.5,0.483399999999989,0.133200000000016,0.273473193589744
"2462","7_1_54",7,0.5,1.1001,0.133199999999988,0.0912937083916084
"2463","7_1_55",7,1,0.683400000000006,0.150100000000009,0.183240094265734
"2464","7_1_56",7,2,0.716599999999971,0.150100000000009,0.123764598368298
"2465","7_1_57",7,1,0.599999999999966,0.150000000000034,0.28016317016317
"2466","7_1_58",7,0.5,0.799999999999955,0.166600000000017,0.218974359324009
"2467","7_1_59",7,1,0.716599999999971,0.149900000000002,0.166923077389277
"2468","7_1_6",7,1,0.633379999999995,0.13344,0.102470863519814
"2469","7_1_60",7,1,0.699899999999957,0.13330000000002,0.212447552447553
"2470","7_1_61",7,1.5,0.616800000000012,0.149900000000002,0.210734265850816
"2471","7_1_62",7,1.5,0.566699999999969,0.166700000000048,0.26123543951049
"2472","7_1_63",7,2,0.533399999999972,0.150000000000034,0.248916084032634
"2473","7_1_64",7,1,0.716800000000035,0.183299999999974,0.311655027972028
"2474","7_1_66",7,1,0.649900000000002,0.116800000000012,0.145629371445221
"2475","7_1_67",7,1.5,0.666700000000048,0.183299999999974,0.264090909207459
"2476","7_1_68",7,0.5,0.866700000000037,0.216699999999946,0.186258736363636
"2477","7_1_69",7,0.5,1.08320000000003,0.183400000000006,0.16553612027972
"2478","7_1_7",7,1.5,0.616639999999997,0.100010000000005,0.0860722610722611
"2479","7_1_70",7,2,0.600200000000029,0.099899999999991,0.156072312680653
"2480","7_1_71",7,0.5,1.19990000000001,0.11669999999998,0.0981468616550117
"2481","7_1_72",7,1.5,0.683400000000006,0.133500000000026,0.195641026107226
"2482","7_1_73",7,2,0.700000000000045,0.150099999999952,0.207144521445221
"2483","7_1_74",7,1.5,0.616700000000037,0.116599999999949,0.240757591258741
"2484","7_1_76",7,1.5,0.633199999999988,0.149900000000002,0.251771561771562
"2485","7_1_77",7,2,0.650100000000009,0.116600000000005,0.245326356759907
"2486","7_1_78",7,1,0.700199999999995,0.11650000000003,0.203881106410256
"2487","7_1_79",7,1.5,0.633399999999995,0.150199999999984,0.349347319463869
"2488","7_1_81",7,2,0.566800000000001,0.233499999999992,0.162109557575758
"2489","7_1_83",7,1.5,0.75,0.216799999999978,0.181526809207459
"2490","7_1_85",7,2,0.750200000000007,0.199999999999989,0.209510490559441
"2491","7_1_86",7,2,0.500099999999975,0.233300000000042,0.279836818997669
"2492","7_1_88",7,2,0.583399999999983,0.11669999999998,0.191643357109557
"2493","7_1_9",7,2,0.616769999999995,0.183230000000002,0.169860158974359
"2494","7_2_0",7,1,0.950707,0.167010000000001,0.0781585081585082
"2495","7_2_1",7,0.5,1.31661,0.100020000000001,0.0722843895104896
"2496","7_2_10",7,1,0.666640000000001,0.150069999999999,0.224032634149184
"2497","7_2_11",7,1.5,0.683210000000003,0.183329999999998,0.252587412703963
"2498","7_2_12",7,1.5,0.616759999999999,0.183220000000006,0.348041958041958
"2499","7_2_13",7,0.5,0.633310000000009,0.133299999999991,0.0887645257575758
"2500","7_2_14",7,1,0.733350000000002,0.183360000000008,0.220361305710956
"2501","7_2_15",7,2,0.500209999999996,0.1999,0.262785544988345
"2502","7_2_16",7,2,0.466369999999998,0.200159999999997,0.322179481351981
"2503","7_2_18",7,1.5,0.766649999999998,0.23348,0.190093251748252
"2504","7_2_21",7,1,0.950400000000002,0.26639999999999,0.127272741258741
"2505","7_2_22",7,1.5,0.650100000000009,0.100099999999998,0.0731818057109557
"2506","7_2_23",7,2,0.598800000000011,0.150599999999997,0.242389256526807
"2507","7_2_24",7,2,0.566500000000005,0.116799999999998,0.222972043589744
"2508","7_2_28",7,1,0.75,0.183300000000003,0.148892773776224
"2509","7_2_29",7,1.5,0.733400000000017,0.133299999999991,0.162925439277389
"2510","7_2_3",7,1,0.749919999999999,0.14997,0.119930064568765
"2511","7_2_30",7,0.5,1.30000000000001,0.133199999999988,0.106713286596737
"2512","7_2_31",7,1,0.833300000000008,0.116599999999977,0.181934732284382
"2513","7_2_32",7,1,0.866500000000002,0.133399999999995,0.105
"2514","7_2_34",7,1,0.75,0.183400000000006,0.103776223310023
"2515","7_2_38",7,2,0.566800000000001,0.150000000000006,0.180221445687646
"2516","7_2_39",7,1.5,0.61669999999998,0.150100000000009,0.269312354312354
"2517","7_2_4",7,2,0.5334,0.166640000000001,0.171981351981352
"2518","7_2_40",7,0.5,0.7166,0.150000000000006,0.114055943706294
"2519","7_2_41",7,1,0.699999999999989,0.200000000000017,0.0993706294871795
"2520","7_2_42",7,1,0.633499999999998,0.133099999999985,0.111037318298368
"2521","7_2_43",7,2,0.583400000000012,0.150000000000006,0.270454545454546
"2522","7_2_44",7,2,0.566800000000001,0.166599999999988,0.368356642307692
"2523","7_2_46",7,1.5,0.666699999999992,0.166799999999995,0.229580419347319
"2524","7_2_48",7,1.5,0.599999999999994,0.133399999999995,0.131025641025641
"2525","7_2_49",7,1.5,0.816699999999997,0.0999999999999943,0.0773426508158508
"2526","7_2_5",7,1.5,0.816839999999999,0.149949999999997,0.186748252097902
"2527","7_2_50",7,2,0.66670000000002,0.150099999999981,0.159825175291375
"2528","7_2_52",7,1,0.800099999999986,0.133299999999991,0.0912121226107226
"2529","7_2_53",7,1,0.500099999999975,0.13330000000002,0.101491834592075
"2530","7_2_56",7,2,0.683300000000031,0.133299999999963,0.149137526107226
"2531","7_2_58",7,1,0.917500000000018,0.149099999999976,0.0759557115384616
"2532","7_2_59",7,1,0.783399999999972,0.116700000000037,0.0833799554778555
"2533","7_2_60",7,2,0.600199999999973,0.166600000000017,0.256421911538462
"2534","7_2_62",7,1.5,0.850099999999998,0.0832000000000335,0.100512856433566
"2535","7_2_63",7,0.5,1.09990000000005,0.116799999999955,0.0853379953379953
"2536","7_2_64",7,2,0.683400000000006,0.149999999999977,0.21212123006993
"2537","7_2_65",7,1,0.650100000000009,0.149999999999977,0.123356643473193
"2538","7_2_66",7,1,0.650199999999984,0.133100000000013,0.106060604079254
"2539","7_2_67",7,1.5,0.733399999999961,0.100099999999998,0.129149190675991
"2540","7_2_7",7,1.5,0.599960000000003,0.150019999999998,0.201188811538462
"2541","7_2_70",7,2,0.633399999999995,0.116700000000037,0.176060605944056
"2542","7_2_72",7,2,0.516799999999989,0.183199999999999,0.111853142564103
"2543","7_2_73",7,2,0.716599999999971,0.116700000000037,0.114137518181818
"2544","7_2_74",7,0.5,0.783299999999997,0.0833999999999833,0.0763636402097903
"2545","7_2_75",7,2,0.816700000000026,0.116600000000005,0.141305376573427
"2546","7_2_76",7,1,0.650199999999984,0.13330000000002,0.148240108508158
"2547","7_2_77",7,2,0.616800000000012,0.183300000000031,0.322016333799534
"2548","7_2_79",7,1.5,0.666699999999992,0.133399999999995,0.190909055128205
"2549","7_2_8",7,1.5,0.433309999999999,0.216589999999997,0.150524475524476
"2550","7_2_81",7,1.5,0.616800000000012,0.149999999999977,0.214731932750583
"2551","7_2_82",7,1.5,0.600000000000023,0.199900000000014,0.164720268298368
"2552","7_2_85",7,1.5,0.716700000000003,0.166699999999992,0.134044289393939
"2553","7_2_86",7,1.5,0.533399999999972,0.100000000000023,0.0744056296270396
"2554","7_2_87",7,2,0.649999999999977,0.20010000000002,0.204044293939394
"2555","7_2_89",7,2,0.599899999999991,0.216700000000003,0.197517498601399
"2556","7_3_0",7,1.5,0.71674,0.150729999999999,0.282202797202797
"2557","7_3_1",7,2,0.466659999999999,0.166680000000001,0.341678321794872
"2558","7_3_10",7,2,0.550020000000004,0.149999999999999,0.111445195151515
"2559","7_3_12",7,2,0.533360000000002,0.116659999999996,0.088927743006993
"2560","7_3_13",7,2,0.516779999999997,0.133269999999996,0.172797222494173
"2561","7_3_14",7,1.5,0.683189999999996,0.166670000000011,0.121153846153846
"2562","7_3_17",7,2,0.683329999999998,0.150009999999995,0.166678324708625
"2563","7_3_18",7,1.5,0.666669999999996,0.133410000000012,0.144895104895105
"2564","7_3_2",7,2,0.63336,0.249980000000001,0.194906761655012
"2565","7_3_21",7,1,0.666699999999992,0.133300000000006,0.131515151515151
"2566","7_3_23",7,1,0.700000000000003,0.133300000000006,0.154848484848485
"2567","7_3_25",7,1.5,0.666699999999992,0.0999000000000052,0.105244768997669
"2568","7_3_27",7,1,0.683300000000003,0.183400000000006,0.12392773986014
"2569","7_3_29",7,2,0.533299999999997,0.20010000000002,0.212692307948718
"2570","7_3_31",7,2,0.583399999999983,0.150000000000006,0.283589718181818
"2571","7_3_32",7,0.5,0.600099999999998,0.116600000000005,0.107773918997669
"2572","7_3_33",7,2,0.650000000000006,0.0999999999999943,0.0849300733100233
"2573","7_3_34",7,1.5,0.600099999999998,0.16670000000002,0.181282042074592
"2574","7_3_37",7,2,0.650000000000006,0.116700000000009,0.117074596153846
"2575","7_3_38",7,1,0.950099999999992,0.149900000000002,0.168799534149184
"2576","7_3_39",7,1.5,0.700000000000017,0.166699999999992,0.185687645687646
"2577","7_3_4",7,2,0.63334,0.16676,0.219545454895105
"2578","7_3_40",7,1.5,0.650100000000009,0.183300000000003,0.193438231235431
"2579","7_3_41",7,2,0.666699999999992,0.166799999999995,0.17304195944056
"2580","7_3_43",7,1.5,0.583200000000005,0.183399999999978,0.1804662004662
"2581","7_3_45",7,0.5,0.633200000000016,0.183400000000006,0.118053611072261
"2582","7_3_47",7,2,0.566699999999997,0.183300000000003,0.256829834848485
"2583","7_3_48",7,2,0.683300000000003,0.0999999999999943,0.126620053496504
"2584","7_3_49",7,0.5,0.666699999999992,0.150100000000009,0.139265733333333
"2585","7_3_5",7,1.5,0.699929999999995,0.116760000000006,0.0988810955477856
"2586","7_3_52",7,0.5,0.833399999999983,0.116700000000009,0.108508126923077
"2587","7_3_53",7,1,0.733399999999961,0.150000000000034,0.0915384587412587
"2588","7_3_55",7,1,0.716700000000003,0.11669999999998,0.201515151981352
"2589","7_3_58",7,1.5,0.716700000000003,0.133199999999988,0.205349634731935
"2590","7_3_59",7,1,0.700099999999964,0.149900000000002,0.24932400944056
"2591","7_3_62",7,1.5,0.533400000000029,0.166799999999967,0.214813533100233
"2592","7_3_63",7,1.5,0.600000000000023,0.166699999999992,0.180139868298368
"2593","7_3_64",7,0.5,0.850099999999998,0.149900000000002,0.0974941693473194
"2594","7_3_66",7,1,0.700000000000045,0.166699999999992,0.155582748601399
"2595","7_3_67",7,1.5,0.699999999999989,0.11669999999998,0.157459155011655
"2596","7_3_68",7,1,0.63330000000002,0.149900000000002,0.159825177738928
"2597","7_3_69",7,1.5,0.716700000000003,0.166699999999992,0.163251748041958
"2598","7_3_70",7,2,0.583300000000008,0.133399999999995,0.199557110606061
