"","ppid_trialn","pNum","heading","FirstSteeringTime","response","response_num"
"1887","10_1_63","10","1","0.583500000000015","steer","2"
"1888","10_1_64","10","2","0.616800000000012","steer","2"
"1889","10_1_65","10","1","0.766700000000014","steer","2"
"1890","10_1_66","10","1.5","0.616700000000037","steer","2"
"1891","10_1_67","10","0.5","0.633100000000013","steer","2"
"1892","10_1_68","10","0.5","0.800099999999986","steer","2"
"1893","10_1_69","10","2","0.483400000000017","steer","2"
"1894","10_1_70","10","2","0.5","steer","2"
"1895","10_1_71","10","2","0.483399999999961","steer","2"
"1896","10_1_72","10","0.5","0.583399999999983","steer","2"
"1897","10_1_73","10","2","0.583300000000008","steer","2"
"1898","10_1_75","10","0.5","0.766700000000014","steer","2"
"1899","10_1_76","10","0.5","0.600000000000023","steer","2"
"1900","10_1_77","10","1","0.566599999999994","steer","2"
"1901","10_1_78","10","1","0.533400000000029","steer","2"
"1902","10_1_79","10","2","0.483299999999986","steer","2"
"1903","10_1_80","10","0.5","0.683400000000006","steer","2"
"1904","10_1_81","10","1.5","0.600200000000029","steer","2"
"1905","10_1_82","10","1","0.466700000000003","steer","2"
"1906","10_1_83","10","1.5","0.450099999999964","steer","2"
"1907","10_1_84","10","1","0.5","steer","2"
"1908","10_1_85","10","2","0.533399999999972","steer","2"
"1909","10_1_86","10","1.5","0.533399999999972","steer","2"
"1910","10_1_88","10","1","0.666699999999992","steer","2"
"1911","10_1_89","10","2","0.566600000000051","steer","2"
"1912","10_2_0","10","1","0.484245","steer","2"
"1913","10_2_1","10","2","0.483359999999999","steer","2"
"1914","10_2_11","10","1","0.566770000000005","steer","2"
"1915","10_2_12","10","1.5","0.433329999999998","steer","2"
"1916","10_2_13","10","1.5","0.45004999999999","steer","2"
"1917","10_2_14","10","0.5","0.583489999999998","steer","2"
"1918","10_2_2","10","2","0.466570000000001","steer","2"
"1919","10_2_21","10","1.5","0.483399999999989","steer","2"
"1920","10_2_22","10","0.5","0.566700000000012","steer","2"
"1921","10_2_24","10","1.5","0.533600000000007","steer","2"
"1922","10_2_25","10","1.5","0.5167","steer","2"
"1923","10_2_26","10","1.5","0.383600000000001","steer","2"
"1924","10_2_28","10","1.5","0.500100000000003","steer","2"
"1925","10_2_29","10","2","0.416699999999992","steer","2"
"1926","10_2_3","10","1","0.60005","steer","2"
"1927","10_2_30","10","2","0.450099999999992","steer","2"
"1928","10_2_31","10","2","0.383299999999991","steer","2"
"1929","10_2_33","10","0.5","0.54910000000001","steer","2"
"1930","10_2_34","10","2","0.483200000000011","steer","2"
"1931","10_2_36","10","1","0.483499999999992","steer","2"
"1932","10_2_38","10","1.5","0.416699999999992","steer","2"
"1933","10_2_39","10","1","0.583499999999987","steer","2"
"1934","10_2_4","10","1.5","0.43327","steer","2"
"1935","10_2_40","10","1","0.766800000000018","steer","2"
"1936","10_2_42","10","1.5","0.450099999999992","steer","2"
"1937","10_2_43","10","1","0.633399999999995","steer","2"
"1938","10_2_45","10","2","0.366700000000009","steer","2"
"1939","10_2_46","10","0.5","1.20009999999999","steer","2"
"1940","10_2_47","10","1","0.500200000000007","steer","2"
"1941","10_2_48","10","2","0.483499999999992","steer","2"
"1942","10_2_49","10","2","0.500099999999975","steer","2"
"1943","10_2_5","10","2","0.33343","steer","2"
"1944","10_2_50","10","0.5","0.650000000000006","steer","2"
"1945","10_2_51","10","1.5","0.5","steer","2"
"1946","10_2_52","10","2","0.5","steer","2"
"1947","10_2_53","10","2","0.833499999999987","steer","2"
"1948","10_2_55","10","1.5","0.433399999999949","steer","2"
"1949","10_2_56","10","1.5","0.483399999999961","steer","2"
"1950","10_2_58","10","1","0.533299999999997","steer","2"
"1951","10_2_6","10","1.5","0.416690000000003","steer","2"
"1952","10_2_60","10","2","0.466499999999996","steer","2"
"1953","10_2_61","10","2","0.466500000000053","steer","2"
"1954","10_2_62","10","1.5","0.449999999999989","steer","2"
"1955","10_2_64","10","2","0.516700000000014","steer","2"
"1956","10_2_65","10","1.5","0.533500000000004","steer","2"
"1957","10_2_67","10","1","0.449999999999989","steer","2"
"1958","10_2_72","10","1","0.733399999999961","steer","2"
"1959","10_2_74","10","1.5","0.483299999999986","steer","2"
"1960","10_2_75","10","2","0.416700000000048","steer","2"
"1961","10_2_77","10","1","0.516599999999983","steer","2"
"1962","10_2_78","10","1","0.483399999999961","steer","2"
"1963","10_2_79","10","1","0.500100000000032","steer","2"
"1964","10_2_8","10","1.5","0.483400000000003","steer","2"
"1965","10_2_80","10","1","0.5","steer","2"
"1966","10_2_81","10","1","0.483299999999986","steer","2"
"1967","10_2_82","10","0.5","0.500100000000032","steer","2"
"1968","10_2_83","10","2","0.483400000000017","steer","2"
"1969","10_2_84","10","2","0.433400000000006","steer","2"
"1970","10_2_85","10","1.5","0.399999999999977","steer","2"
"1971","10_2_86","10","0.5","0.566800000000001","steer","2"
"1972","10_2_87","10","0.5","0.483299999999986","steer","2"
"1973","10_2_88","10","1.5","0.433300000000031","steer","2"
"1974","10_2_89","10","2","0.366700000000037","steer","2"
"1975","10_3_0","10","2","0.667490000000001","steer","2"
"1976","10_3_11","10","0.5","0.383310000000002","steer","2"
"1977","10_3_12","10","2","0.349959999999996","steer","2"
"1978","10_3_15","10","1","0.466679999999997","steer","2"
"1979","10_3_16","10","2","0.400009999999995","steer","2"
"1980","10_3_18","10","1","0.500039999999998","steer","2"
"1981","10_3_19","10","2","0.466740000000001","steer","2"
"1982","10_3_2","10","2","0.433479999999999","steer","2"
"1983","10_3_20","10","2","0.450000000000003","steer","2"
"1984","10_3_21","10","2","0.433400000000006","steer","2"
"1985","10_3_23","10","1.5","0.466699999999989","steer","2"
"1986","10_3_25","10","2","0.450000000000003","steer","2"
"1987","10_3_26","10","1.5","0.466700000000003","steer","2"
"1988","10_3_27","10","1","0.483400000000017","steer","2"
"1989","10_3_28","10","1.5","0.5","steer","2"
"1990","10_3_3","10","0.5","0.549869999999999","steer","2"
"1991","10_3_30","10","1.5","0.583300000000008","steer","2"
"1992","10_3_31","10","1","0.466700000000003","steer","2"
"1993","10_3_32","10","1.5","0.466799999999978","steer","2"
"1994","10_3_33","10","1.5","0.4666","steer","2"
"1995","10_3_34","10","1","0.516699999999986","steer","2"
"1996","10_3_36","10","1.5","0.4666","steer","2"
"1997","10_3_37","10","1","0.500199999999978","steer","2"
"1998","10_3_38","10","2","0.466800000000006","steer","2"
"1999","10_3_39","10","1.5","0.5334","steer","2"
"2000","10_3_4","10","2","0.350079999999998","steer","2"
"2001","10_3_40","10","1.5","0.416699999999992","steer","2"
"2002","10_3_43","10","2","0.416800000000023","steer","2"
"2003","10_3_44","10","1.5","0.466700000000003","steer","2"
"2004","10_3_45","10","1","0.533300000000025","steer","2"
"2005","10_3_46","10","1.5","0.466700000000003","steer","2"
"2006","10_3_47","10","1","0.550099999999986","steer","2"
"2007","10_3_48","10","1.5","0.400000000000006","steer","2"
"2008","10_3_49","10","1","0.61669999999998","steer","2"
"2009","10_3_5","10","2","0.383389999999999","steer","2"
"2010","10_3_51","10","2","0.466700000000003","steer","2"
"2011","10_3_52","10","1","0.449999999999989","steer","2"
"2012","10_3_53","10","0.5","0.583399999999983","steer","2"
"2013","10_3_54","10","2","0.366800000000012","steer","2"
"2014","10_3_55","10","1.5","0.483400000000017","steer","2"
"2015","10_3_57","10","1","0.449999999999989","steer","2"
"2016","10_3_58","10","0.5","0.749900000000025","steer","2"
"2017","10_3_59","10","0.5","0.500099999999975","steer","2"
"2018","10_3_6","10","2","0.349979999999995","steer","2"
"2019","10_3_63","10","2","0.550100000000043","steer","2"
"2020","10_3_64","10","1","0.566500000000019","steer","2"
"2021","10_3_65","10","1.5","0.483299999999986","steer","2"
"2022","10_3_66","10","1","0.449999999999989","steer","2"
"2023","10_3_67","10","0.5","0.450199999999995","steer","2"
"2024","10_3_68","10","0.5","0.416699999999992","steer","2"
"2025","10_3_69","10","1","0.400100000000009","steer","2"
"2026","10_3_7","10","1.5","0.43336","steer","2"
"2027","10_3_70","10","2","0.416699999999992","steer","2"
"2028","10_3_71","10","1.5","0.400100000000009","steer","2"
"2029","10_3_72","10","1","0.483400000000017","steer","2"
"2030","10_3_73","10","1","0.399999999999977","steer","2"
"2031","10_3_74","10","1.5","0.466700000000003","steer","2"
"2032","10_3_75","10","2","0.383399999999995","steer","2"
"2033","10_3_76","10","1","0.45029999999997","steer","2"
"2034","10_3_8","10","1.5","0.433259999999997","steer","2"
"2035","10_3_80","10","2","0.350000000000023","steer","2"
"2036","10_3_82","10","1","0.416699999999992","steer","2"
"2037","10_3_83","10","2","0.366700000000037","steer","2"
"2038","10_3_85","10","1.5","0.516799999999989","steer","2"
"2039","10_3_86","10","0.5","0.666699999999992","steer","2"
"2040","10_3_88","10","1","0.61669999999998","steer","2"
"2041","10_3_89","10","1.5","0.433500000000038","steer","2"
"2042","11_1_0","11","2","0.45087554760401","steer","2"
"2043","11_1_1","11","1","0.466668638790701","steer","2"
"2044","11_1_10","11","1","0.6666474485192","steer","2"
"2045","11_1_12","11","1","0.583352777872506","steer","2"
"2046","11_1_14","11","0.5","0.5832700694057","steer","2"
"2047","11_1_16","11","1.5","0.566592239108402","steer","2"
"2048","11_1_18","11","1","0.383312087721691","steer","2"
"2049","11_1_19","11","1.5","0.566677362420904","steer","2"
"2050","11_1_20","11","1.5","0","steer","2"
"2051","11_1_22","11","2","0.100130975195995","steer","2"
"2052","11_1_23","11","1","0.416885990001006","steer","2"
"2053","11_1_24","11","0","0.566735922429999","steer","2"
"2054","11_1_25","11","2","0.316697662218004","steer","2"
"2055","11_1_28","11","2","0.516779102891007","steer","2"
"2056","11_1_29","11","2","0.533078406116999","steer","2"
"2057","11_1_3","11","2","0.5500113044966","steer","2"
"2058","11_1_30","11","1.5","0.449870066205989","steer","2"
"2059","11_1_34","11","1","0.983437478587007","steer","2"
"2060","11_1_37","11","1.5","0.0998523623680114","steer","2"
"2061","11_1_4","11","2","0.483150866582502","steer","2"
"2062","11_1_40","11","1","0.50003667547","steer","2"
"2063","11_1_42","11","2","0.500178547656986","steer","2"
"2064","11_1_47","11","1.5","0.683391687074987","steer","2"
"2065","11_1_48","11","1.5","0.532513332212005","steer","2"
"2066","11_1_49","11","1","0.466661394254004","steer","2"
"2067","11_1_5","11","1.5","0.533362150492501","steer","2"
"2068","11_1_50","11","1.5","0.516798119800995","steer","2"
"2069","11_1_51","11","1.5","0.465843063400996","steer","2"
"2070","11_1_54","11","1","0.649961166262017","steer","2"
"2071","11_1_57","11","2","0.466790286644994","steer","2"
"2072","11_1_58","11","2","0.600086149621973","steer","2"
"2073","11_1_59","11","0.5","0","steer","2"
"2074","11_1_6","11","1","0.516587122653995","steer","2"
"2075","11_1_60","11","1","0.533491344741037","steer","2"
"2076","11_1_61","11","1.5","0.500191225597007","steer","2"
"2077","11_1_62","11","1.5","0.433510995547977","steer","2"
"2078","11_1_64","11","1.5","0.566682795824022","steer","2"
"2079","11_1_66","11","2","0.633431547122029","steer","2"
"2080","11_1_67","11","2","0.0998665495869773","steer","2"
"2081","11_1_68","11","2","0.466734443337032","steer","2"
"2082","11_1_69","11","1.5","0.582600251566987","steer","2"
"2083","11_1_7","11","1.5","0.533280045737101","steer","2"
"2084","11_1_70","11","0.5","0.633414945056984","steer","2"
"2085","11_1_71","11","1.5","0.533291516255019","steer","2"
"2086","11_1_72","11","0.5","0.582688091581019","steer","2"
"2087","11_1_74","11","1.5","0.600048115800973","steer","2"
"2088","11_1_75","11","2","0.533401693590974","steer","2"
"2089","11_1_76","11","1","0.549289265617972","steer","2"
"2090","11_1_77","11","1.5","0.483491963543997","steer","2"
"2091","11_1_78","11","1.5","0.433377575320037","steer","2"
"2092","11_1_8","11","0.5","0.750010036702605","steer","2"
"2093","11_1_82","11","1","0.483286701656027","steer","2"
"2094","11_1_84","11","2","0.549747180742997","steer","2"
"2095","11_1_86","11","2","0.433432211203979","steer","2"
"2096","11_1_87","11","0.5","0.416802677823","steer","2"
"2097","11_1_9","11","1","0.666530932211998","steer","2"
"2098","11_2_0","11","1.5","0.650893598575969","steer","2"
"2099","11_2_13","11","1.5","0.533385091527194","steer","2"
"2100","11_2_14","11","1","0.516573841002398","steer","2"
"2101","11_2_15","11","0.5","0.59922616268031","steer","2"
"2102","11_2_16","11","0.5","0.733371145793001","steer","2"
"2103","11_2_17","11","1","0.550208416280796","steer","2"
"2104","11_2_19","11","2","0.333405678087104","steer","2"
"2105","11_2_2","11","1.5","0.4167320435844","steer","2"
"2106","11_2_21","11","1.5","0.450086194901004","steer","2"
"2107","11_2_22","11","1","0.0825738391909994","steer","2"
"2108","11_2_23","11","1","0.499992000822999","steer","2"
"2109","11_2_3","11","1","0.566889265135298","steer","2"
"2110","11_2_30","11","0.5","0.483374541670003","steer","2"
"2111","11_2_33","11","1.5","0.466696409516004","steer","2"
"2112","11_2_34","11","1","0.499912914626009","steer","2"
"2113","11_2_36","11","1.5","0.666487464987995","steer","2"
"2114","11_2_38","11","1.5","0.549614364227011","steer","2"
"2115","11_2_40","11","1.5","0.466808096133008","steer","2"
"2116","11_2_41","11","1.5","0.532625320683991","steer","2"
"2117","11_2_42","11","1","0.566964729065006","steer","2"
"2118","11_2_45","11","2","0.516715109479009","steer","2"
"2119","11_2_46","11","2","0.433536351427989","steer","2"
"2120","11_2_49","11","1","0.883433282791998","steer","2"
"2121","11_2_5","11","2","0.515907343576099","steer","2"
"2122","11_2_50","11","2","0.465965314967008","steer","2"
"2123","11_2_51","11","1.5","0.383490484450988","steer","2"
"2124","11_2_52","11","1","0.449766529694017","steer","2"
"2125","11_2_54","11","0.5","0.766652851737035","steer","2"
"2126","11_2_56","11","2","0.533429162462028","steer","2"
"2127","11_2_59","11","2","0.500011017733982","steer","2"
"2128","11_2_6","11","1.5","0.516693074011101","steer","2"
"2129","11_2_60","11","1.5","0.516799629079969","steer","2"
"2130","11_2_61","11","0.5","0.566518888169014","steer","2"
"2131","11_2_62","11","1","0.550040584502028","steer","2"
"2132","11_2_63","11","1.5","0.699992242307985","steer","2"
"2133","11_2_64","11","2","0.433389951404024","steer","2"
"2134","11_2_65","11","1.5","0.599240953610035","steer","2"
"2135","11_2_66","11","0.5","0.933384065217979","steer","2"
"2136","11_2_67","11","2","0.600026382190038","steer","2"
"2137","11_2_68","11","1","0.533626274245989","steer","2"
"2138","11_2_69","11","0.5","0.466707578177989","steer","2"
"2139","11_2_7","11","1","0.583360626121205","steer","2"
"2140","11_2_70","11","2","0.516690659165022","steer","2"
"2141","11_2_71","11","2","0.499869749258039","steer","2"
"2142","11_2_72","11","2","0.450055707472984","steer","2"
"2143","11_2_73","11","2","0.433440663164959","steer","2"
"2144","11_2_75","11","1.5","0.482548966279978","steer","2"
"2145","11_2_76","11","2","0.350106751275007","steer","2"
"2146","11_2_77","11","1","0.450093439437012","steer","2"
"2147","11_2_78","11","2","0.483362467440998","steer","2"
"2148","11_2_79","11","1","0.483394464147011","steer","2"
"2149","11_2_8","11","2","0.466697918795397","steer","2"
"2150","11_2_83","11","2","0.483337111561013","steer","2"
"2151","11_2_86","11","1.5","0.515979185236972","steer","2"
"2152","11_2_87","11","2","0.533353396677001","steer","2"
"2153","11_2_89","11","2","0.466801153451001","steer","2"
"2154","11_2_9","11","1.5","0.433394177384301","steer","2"
"2155","11_3_0","11","1","0.38431817283111","steer","2"
"2156","11_3_1","11","1","0.449828410116899","steer","2"
"2157","11_3_10","11","1.5","0.483362467441104","steer","2"
"2158","11_3_11","11","2","0.416856408140305","steer","2"
"2159","11_3_13","11","1.5","0.566886850289507","steer","2"
"2160","11_3_14","11","1","0.433524579054591","steer","2"
"2161","11_3_15","11","1.5","0.465831592883603","steer","2"
"2162","11_3_17","11","2","0.516740465358808","steer","2"
"2163","11_3_18","11","2","0.516826796094307","steer","2"
"2164","11_3_22","11","2","0.70022195450899","steer","2"
"2165","11_3_24","11","1","0.567042909695999","steer","2"
"2166","11_3_25","11","1.5","0.566545753328001","steer","2"
"2167","11_3_27","11","1.5","0.600084338486994","steer","2"
"2168","11_3_28","11","1.5","0.499913216480991","steer","2"
"2169","11_3_29","11","2","0.450032464583018","steer","2"
"2170","11_3_3","11","0.5","0.732370795942202","steer","2"
"2171","11_3_30","11","1","0.533540547222998","steer","2"
"2172","11_3_31","11","1.5","0.533494967009005","steer","2"
"2173","11_3_32","11","0.5","0.583340099932002","steer","2"
"2174","11_3_33","11","2","0.516751332163977","steer","2"
"2175","11_3_34","11","0.5","0.633399852271992","steer","2"
"2176","11_3_35","11","2","0.599073725543008","steer","2"
"2177","11_3_36","11","1","0.599833194529992","steer","2"
"2178","11_3_37","11","1","0.533412560397011","steer","2"
"2179","11_3_38","11","1","0.565853296309001","steer","2"
"2180","11_3_39","11","1.5","0.666871123606001","steer","2"
"2181","11_3_4","11","2","0.4501782608945","steer","2"
"2182","11_3_40","11","1","0.566754637485019","steer","2"
"2183","11_3_41","11","1","0.516073666077006","steer","2"
"2184","11_3_44","11","2","0.449933757762011","steer","2"
"2185","11_3_45","11","2","0.533418295655991","steer","2"
"2186","11_3_47","11","1.5","0.483090193582996","steer","2"
"2187","11_3_48","11","1.5","0.516812307020018","steer","2"
"2188","11_3_49","11","1.5","0.566795689863","steer","2"
"2189","11_3_5","11","0.5","0.466663507243503","steer","2"
"2190","11_3_50","11","0.5","0.566874172349003","steer","2"
"2191","11_3_52","11","0.5","0.516785140004998","steer","2"
"2192","11_3_53","11","2","0.499921668440976","steer","2"
"2193","11_3_54","11","1","0.616727757234003","steer","2"
"2194","11_3_55","11","2","0.48339869012699","steer","2"
"2195","11_3_56","11","1.5","0.483453024156972","steer","2"
"2196","11_3_58","11","2","0.616809560132992","steer","2"
"2197","11_3_59","11","1.5","0.615831849461017","steer","2"
"2198","11_3_6","11","2","0.432393525677796","steer","2"
"2199","11_3_60","11","2","0.65002063183897","steer","2"
"2200","11_3_61","11","2","0.533419804935022","steer","2"
"2201","11_3_63","11","1","0.66666103202698","steer","2"
"2202","11_3_64","11","1.5","0.616858460758976","steer","2"
"2203","11_3_65","11","0.5","0.683347917996002","steer","2"
"2204","11_3_66","11","1","0.649186604488023","steer","2"
"2205","11_3_67","11","1.5","0.550163439778999","steer","2"
"2206","11_3_68","11","1.5","0.550181551122023","steer","2"
"2207","11_3_69","11","1.5","0.582447814429031","steer","2"
"2208","11_3_7","11","0.5","0.516727183707197","steer","2"
"2209","11_3_70","11","2","0.500098555892009","steer","2"
"2210","11_3_71","11","0.5","0.65008221040398","steer","2"
"2211","11_3_72","11","2","0.583285162191999","steer","2"
"2212","11_3_74","11","1","0.833554040172999","steer","2"
"2213","11_3_75","11","1.5","0.550087070282018","steer","2"
"2214","11_3_76","11","1.5","0.583344929623991","steer","2"
"2215","11_3_79","11","1","0.583191888774024","steer","2"
"2216","11_3_82","11","1","1.19935125168996","steer","2"
"2217","11_3_83","11","1","0.583490122223964","steer","2"
"2218","11_3_84","11","1.5","0.699979866222975","steer","2"
"2219","11_3_85","11","0.5","0.766179541969962","steer","2"
"2220","11_3_86","11","2","0.483376956515997","steer","2"
"2221","11_3_87","11","1","0.433480809975947","steer","2"
"2222","11_3_88","11","2","0.483341941253002","steer","2"
"2223","11_3_89","11","1","0.450188222133022","steer","2"
"2224","12_1_0","12","0.5","0.617312045389161","steer","2"
"2225","12_1_10","12","1","0.583369782191298","steer","2"
"2226","12_1_11","12","1.5","0.433447705774597","steer","2"
"2227","12_1_13","12","1.5","0.450013447591104","steer","2"
"2228","12_1_15","12","2","0.466691177203003","steer","2"
"2229","12_1_17","12","2","0.466742190511397","steer","2"
"2230","12_1_18","12","2","0.383357768406199","steer","2"
"2231","12_1_2","12","1","0.549254556710999","steer","2"
"2232","12_1_20","12","2","0.350038229795999","steer","2"
"2233","12_1_21","12","0.5","0.616616574013008","steer","2"
"2234","12_1_22","12","1.5","0.500028827047004","steer","2"
"2235","12_1_24","12","2","0.450032766241009","steer","2"
"2236","12_1_26","12","1.5","0.449974206584983","steer","2"
"2237","12_1_28","12","1","0.583259605519004","steer","2"
"2238","12_1_29","12","2","0.38338101115599","steer","2"
"2239","12_1_31","12","1","0.483356228950981","steer","2"
"2240","12_1_32","12","2","0.416770881725","steer","2"
"2241","12_1_33","12","1.5","0.416010813614008","steer","2"
"2242","12_1_34","12","1","0.416745827851003","steer","2"
"2243","12_1_37","12","2","0.683364922343998","steer","2"
"2244","12_1_39","12","0.5","0.833389930938978","steer","2"
"2245","12_1_4","12","0","1.8332906210071","steer","2"
"2246","12_1_40","12","0.5","0.416662818030005","steer","2"
"2247","12_1_45","12","1","0.53334202672599","steer","2"
